chr2	216177142	216177369	ATIC
chr11	108099868	108100095	ATM
chrX	76972555	76972782	ATRX
chr12	63544187	63544414	AVPR1A
chr1	206224344	206224571	AVPR1B
chr16	396770	396997	AXIN1
chr19	41726999	41727226	AXL
chr8	143562581	143562808	BAI1
chr1	32222241	32222468	BAI2
chr6	69348783	69349010	BAI3
chr3	52441198	52441425	BAP1
chr1	85736453	85736680	BCL10
chr2	60773291	60773518	BCL11A
chr18	60795818	60796045	BCL2
chr19	45254488	45254715	BCL3
chr3	187449507	187449734	BCL6
chr12	122492645	122492872	BCL7A
chr1	147084662	147084889	BCL9
chrX	39934203	39934430	BCOR
chr22	23603047	23603274	BCR
chr14	96730062	96730289	BDKRB1
chr14	96703371	96703598	BDKRB2
chr11	102195163	102195390	BIRC3
chr15	91292727	91292954	BLM
chr4	95972788	95973015	BMPR1B
chr2	203329480	203329707	BMPR2
chr17	41258416	41258643	BRCA1
chr13	32893149	32893376	BRCA2
chr9	136918367	136918594	BRD3
chr19	15383772	15383999	BRD4
chr17	59937141	59937368	BRIP1
chrX	135570210	135570437	BRS3
chr12	92539112	92539339	BTG1
chr15	40457173	40457400	BUB1B
chr15	55710333	55710560	C15orf65
chr2	24261859	24262086	C2orf44
chr12	8212646	8212873	C3AR1
chr19	47823336	47823563	C5AR1
chr19	47843966	47844193	C5AR2
chr19	13616672	13616899	CACNA1A
chr9	140851956	140852183	CACNA1B
chr12	2558059	2558286	CACNA1C
chr3	53531111	53531338	CACNA1D
chr1	181549632	181549859	CACNA1E
chrX	49088159	49088386	CACNA1F
chr17	48638899	48639126	CACNA1G
chr16	1269934	1270161	CACNA1H
chr22	40060004	40060231	CACNA1I
chr1	201081274	201081501	CACNA1S
chr7	81964403	81964630	CACNA2D1
chr3	50471718	50471945	CACNA2D2
chr3	54354381	54354608	CACNA2D3
chr12	1995309	1995536	CACNA2D4
chr17	37333473	37333700	CACNB1
chr10	18789698	18789925	CACNB2
chr12	49209376	49209603	CACNB3
chr2	152728869	152729096	CACNB4
chr17	65052194	65052421	CACNG1
chr22	37098377	37098604	CACNG2
chr16	24268110	24268337	CACNG3
chr17	65026636	65026863	CACNG4
chr17	64874995	64875222	CACNG5
chr19	54501409	54501636	CACNG6
chr19	54417659	54417886	CACNG7
chr19	54483127	54483354	CACNG8
chr7	93108629	93108856	CALCR
chr2	188247867	188248094	CALCRL
chr1	7151269	7151496	CAMTA1
chr17	76992980	76993207	CANT1
chr7	2987253	2987480	CARD11
chr11	3069087	3069314	CARS
chr15	40895036	40895263	CASC5
chr3	121975952	121976179	CASR
chr16	88945718	88945945	CBFA2T3
chr16	67070517	67070744	CBFB
chr11	119103072	119103299	CBL
chr3	105572285	105572512	CBLB
chr19	45281322	45281549	CBLC
chr10	61612306	61612533	CCDC6
chr4	26491682	26491909	CCKAR
chr11	6292355	6292582	CCKBR
chr14	20781668	20781895	CCNB1IP1
chr12	4383252	4383479	CCND2
chr19	30308282	30308509	CCNE1
chr3	46245445	46245672	CCR1
chr17	40831496	40831723	CCR10
chr3	46398926	46399153	CCR2
chr3	46306812	46307039	CCR3
chr3	32994983	32995210	CCR4
chr3	46414842	46415069	CCR5
chr6	167549706	167549933	CCR6
chr17	38711310	38711537	CCR7
chr3	39374468	39374695	CCR8
chr3	45942273	45942500	CCR9
chr3	46449714	46449941	CCRL2
chr12	6554499	6554726	CD27
chr9	5457035	5457262	CD274
chr20	44750365	44750592	CD40
chr19	42383138	42383365	CD79A
chr17	62007508	62007735	CD79B
chr19	14517135	14517362	CD97
chr1	193091308	193091535	CDC73
chr16	68835599	68835826	CDH1
chr16	65032590	65032817	CDH11
chr17	37618591	37618818	CDK12
chr12	58144636	58144863	CDK4
chr7	92404004	92404231	CDK6
chr9	21974459	21974686	CDKN2A
chr22	46931380	46931607	CELSR1
chr1	109793570	109793797	CELSR2
chr3	48699288	48699515	CELSR3
chr7	117144283	117144510	CFTR
chr8	57129790	57130017	CHCHD7
chr22	29130368	29130595	CHEK2
chr2	175742692	175742919	CHN1
chr11	62677476	62677703	CHRM1
chr7	136699733	136699960	CHRM2
chr1	240070775	240071002	CHRM3
chr11	46407293	46407520	CHRM4
chr15	34354828	34355055	CHRM5
chr2	175613388	175613615	CHRNA1
chr11	3687633	3687860	CHRNA10
chr8	27319051	27319278	CHRNA2
chr15	78894027	78894254	CHRNA3
chr20	61990898	61991125	CHRNA4
chr15	78882233	78882460	CHRNA5
chr8	42620175	42620402	CHRNA6
chr15	32403903	32404130	CHRNA7
chr4	40337803	40338030	CHRNA9
chr17	7348502	7348729	CHRNB1
chr1	154542663	154542890	CHRNB2
chr8	42563806	42564033	CHRNB3
chr15	78933322	78933549	CHRNB4
chr2	233392884	233393111	CHRND
chr17	4805466	4805693	CHRNE
chr2	233409042	233409269	CHRNG
chr19	42795618	42795845	CIC
chr16	10992719	10992946	CIITA
chr1	86934587	86934814	CLCA1
chr1	86889965	86890192	CLCA2
chr1	87025533	87025760	CLCA4
chr7	143013295	143013522	CLCN1
chr3	184075886	184076113	CLCN2
chr4	170556993	170557220	CLCN3
chrX	10162981	10163208	CLCN4
chrX	49806924	49807151	CLCN5
chr1	11888464	11888691	CLCN6
chr6	31701878	31702105	CLIC1
chrX	154508492	154508719	CLIC2
chr9	139889795	139890022	CLIC3
chr6	46047797	46048024	CLIC5
chr21	36079534	36079761	CLIC6
chr11	57426882	57427109	CLP1
chr17	57697401	57697628	CLTC
chr22	19263166	19263393	CLTCL1
chr12	108686450	108686677	CMKLR1
chr3	128889864	128890091	CNBP
chr4	47953354	47953581	CNGA1
chrX	150907938	150908165	CNGA2
chr2	99012208	99012435	CNGA3
chr11	6261196	6261423	CNGA4
chr16	57994682	57994909	CNGB1
chr8	87755695	87755922	CNGB3
chr19	54647080	54647307	CNOT3
chr6	88854752	88854979	CNR1
chr1	24201135	24201362	CNR2
chr9	34556167	34556394	CNTFR
chr9	123850530	123850757	CNTRL
chr17	48275726	48275953	COL1A1
chr2	208461537	208461764	CREB1
chr11	46334090	46334317	CREB3L1
chr7	137597634	137597861	CREB3L2
chr16	3900844	3901071	CREBBP
chr17	43893819	43894046	CRHR1
chr7	30706800	30707027	CRHR2
chr19	18854826	18855053	CRTC1
chr15	91150514	91150741	CRTC3
chr5	149459515	149459742	CSF1R
chr22	37326425	37326652	CSF2RB
chr1	36941031	36941258	CSF3R
chr3	41265932	41266159	CTNNB1
chr3	39307869	39308096	CX3CR1
chr2	219029734	219029961	CXCR1
chr2	218999462	218999689	CXCR2
chrX	70837127	70837354	CXCR3
chr2	136873300	136873527	CXCR4
chr11	118764705	118764932	CXCR5
chr3	45987969	45988196	CXCR6
chr16	50783510	50783737	CYLD
chrX	77528729	77528956	CYSLTR1
chr13	49280875	49281102	CYSLTR2
chr1	159175208	159175435	DARC
chr6	33289431	33289658	DAXX
chr11	47238339	47238566	DDB2
chr12	57911042	57911269	DDIT3
chr6	30860152	30860379	DDR1
chr1	162724383	162724610	DDR2
chr17	62500102	62500329	DDX5
chr11	118625326	118625553	DDX6
chr6	18264055	18264282	DEK
chr14	95599591	95599818	DICER1
chr19	10870359	10870586	DNM2
chr2	25470841	25471068	DNMT3A
chr20	44429613	44429840	DNTTIP1
chr5	158522537	158522764	EBF1
chr6	139135570	139135797	ECT2L
chrX	65819797	65820024	EDA2R
chr2	109545582	109545809	EDAR
chr4	148440947	148441174	EDNRA
chr13	78493555	78493782	EDNRB
chr4	110862020	110862247	EGF
chr7	55086930	55087157	EGFR
chrX	129206139	129206366	ELF4
chr1	205589707	205589934	ELK4
chr7	73482899	73483126	ELN
chr1	79403814	79404041	ELTD1
chr2	42472553	42472780	EML4
chr19	6901861	6902088	EMR1
chr19	14867001	14867228	EMR2
chr19	14779529	14779756	EMR3
chr22	41513126	41513353	EP300
chr7	143095403	143095630	EPHA1
chr1	16461519	16461746	EPHA2
chr3	89259236	89259463	EPHA3
chr2	222436830	222437057	EPHA4
chr4	66467791	66468018	EPHA5
chr3	96706175	96706402	EPHA6
chr6	94124346	94124573	EPHA7
chr1	22902841	22903068	EPHA8
chr3	134670548	134670775	EPHB1
chr1	23111030	23111257	EPHB2
chr3	184289038	184289265	EPHB3
chr7	100414833	100415060	EPHB4
chr19	11493711	11493938	EPOR
chr1	51934111	51934338	EPS15
chr17	37868089	37868316	ERBB2
chr12	56478722	56478949	ERBB3
chr2	212812172	212812399	ERBB4
chr12	1137435	1137662	ERC1
chr19	45864773	45865000	ERCC2
chr2	128047232	128047459	ERCC3
chr16	14015921	14016148	ERCC4
chr13	103504406	103504633	ERCC5
chr21	39775471	39775698	ERG
chr6	152163642	152163869	ESR1
chr14	64749545	64749772	ESR2
chr14	76948269	76948496	ESRRB
chr1	216692460	216692687	ESRRG
chr7	14027668	14027895	ETV1
chr17	41613696	41613923	ETV4
chr3	185823354	185823581	ETV5
chr12	11992039	11992266	ETV6
chr8	119123000	119123227	EXT1
chr11	44129188	44129415	EXT2
chr7	148543563	148543790	EZH2
chr6	159206485	159206712	EZR
chr5	76028076	76028303	F2R
chr5	76128507	76128734	F2RL1
chr5	75914268	75914495	F2RL2
chr1	118165676	118165903	FAM46C
chr16	89882247	89882474	FANCA
chr9	98011424	98011651	FANCC
chr3	10074426	10074653	FANCD2
chr6	35423753	35423980	FANCE
chr11	22646668	22646895	FANCF
chr9	35079361	35079588	FANCG
chr10	90767449	90767676	FAS
chr2	48066772	48066999	FBXO11
chr4	153332617	153332844	FBXW7
chr1	157559038	157559265	FCRL4
chr2	219848853	219849080	FEV
chr19	35842927	35843154	FFAR1
chr19	35941238	35941465	FFAR2
chr10	95347149	95347376	FFAR4
chr8	38285481	38285708	FGFR1
chr6	167417113	167417340	FGFR1OP
chr10	123310846	123311073	FGFR2
chr4	1805415	1805642	FGFR3
chr5	176517508	176517735	FGFR4
chr1	241680488	241680715	FH
chr3	60522523	60522750	FHIT
chr4	54256662	54256889	FIP1L1
chr11	128637985	128638212	FLI1
chr13	29041076	29041303	FLT1
chr13	28631446	28631673	FLT3
chr5	180050837	180051064	FLT4
chr9	132757080	132757307	FNBP1
chr3	138665182	138665409	FOXL2
chr13	41134843	41135070	FOXO1
chrX	70320598	70320825	FOXO4
chr3	71247378	71247605	FOXP1
chr19	52249884	52250111	FPR1
chr19	52272025	52272252	FPR2
chr19	52327142	52327369	FPR3
chr2	49381342	49381569	FSHR
chr1	78430669	78430896	FUBP1
chr16	31193858	31194085	FUS
chr12	130648997	130649224	FZD10
chr17	42635598	42635825	FZD2
chr8	28360506	28360733	FZD3
chr11	86663111	86663338	FZD4
chr2	208632742	208632969	FZD5
chr8	104312268	104312495	FZD6
chr2	202899569	202899796	FZD7
chr6	29591072	29591299	GABBR1
chr9	101304197	101304424	GABBR2
chr5	161317819	161318046	GABRA1
chr4	46388043	46388270	GABRA2
chrX	151514005	151514232	GABRA3
chr4	46995310	46995537	GABRA4
chr15	27182243	27182470	GABRA5
chr5	161113161	161113388	GABRA6
chr4	47163214	47163441	GABRB1
chr5	160757846	160758073	GABRB2
chr15	26866499	26866726	GABRB3
chrX	151138743	151138970	GABRE
chr4	46125785	46126012	GABRG1
chr5	161494944	161495171	GABRG2
chr15	27222140	27222367	GABRG3
chr5	170236582	170236809	GABRP
chrX	151813920	151814147	GABRQ
chr6	89926881	89927108	GABRR1
chr6	90024719	90024946	GABRR2
chr18	74968049	74968276	GALR1
chr17	9923077	9923304	GAS7
chrX	48649477	48649704	GATA1
chr3	128199977	128200204	GATA2
chr10	8100442	8100669	GATA3
chr17	79769267	79769494	GCGR
chr5	42688891	42689118	GHR
chr7	31008656	31008883	GHRHR
chr3	172165256	172165483	GHSR
chr19	46176073	46176300	GIPR
chr6	39024091	39024318	GLP1R
chr17	9739632	9739859	GLP2R
chr5	151235804	151236031	GLRA1
chrX	14550266	14550493	GLRA2
chr4	175709903	175710130	GLRA3
chrX	102979065	102979292	GLRA4
chr4	157999136	157999363	GLRB
chr3	155611266	155611493	GMPS
chr20	57428382	57428609	GNAS
chr4	68619923	68620150	GNRHR
chr14	93263996	93264223	GOLGA5
chr6	117900090	117900317	GOPC
chrX	133119213	133119440	GPC3
chr7	1132239	1132466	GPER
chr14	67243107	67243334	GPHN
chr2	207041837	207042064	GPR1
chrX	136113127	136113354	GPR101
chr6	46996645	46996872	GPR110
chr6	47641088	47641315	GPR111
chrX	135390875	135391102	GPR112
chr2	26540273	26540500	GPR113
chr16	57595932	57596159	GPR114
chr6	47674915	47675142	GPR115
chr6	46874323	46874550	GPR116
chrX	129519283	129519510	GPR119
chr13	27332950	27333177	GPR12
chr10	134912085	134912312	GPR123
chr8	37687308	37687535	GPR124
chr4	22422531	22422758	GPR125
chr6	142691427	142691654	GPR126
chr3	100349470	100349697	GPR128
chr14	105517408	105517635	GPR132
chr12	131450927	131451154	GPR133
chr14	59930414	59930641	GPR135
chr16	20043668	20043895	GPR139
chr7	37780006	37780233	GPR141
chr17	72363649	72363876	GPR142
chrX	9709335	9709562	GPR143
chr7	1097887	1098114	GPR146
chr2	131486990	131487217	GPR148
chr3	154147268	154147495	GPR149
chr3	98251020	98251247	GPR15
chr5	94955903	94956130	GPR150
chr5	145895321	145895548	GPR151
chr11	67219345	67219572	GPR152
chr3	119962427	119962654	GPR156
chr1	9164421	9164648	GPR157
chr10	25464441	25464668	GPR158
chr3	169801776	169802003	GPR160
chr1	168066117	168066344	GPR161
chr12	6933795	6934022	GPR162
chr2	128407494	128407721	GPR17
chr3	150916944	150917171	GPR171
chrX	53106468	53106695	GPR173
chrX	78426528	78426755	GPR174
chr15	40099127	40099354	GPR176
chr13	99907714	99907941	GPR18
chr12	57389856	57390083	GPR182
chr13	99948049	99948276	GPR183
chr12	12815036	12815263	GPR19
chr8	142367149	142367376	GPR20
chr9	125797635	125797862	GPR21
chr7	107114412	107114639	GPR22
chr10	125447483	125447710	GPR26
chr1	27720349	27720576	GPR3
chr6	167570701	167570928	GPR31
chr19	51274548	51274775	GPR32
chrX	41554827	41555054	GPR34
chr2	241569805	241570032	GPR35
chr7	124404823	124405050	GPR37
chr1	202092592	202092819	GPR37L1
chr2	133174614	133174841	GPR39
chr19	46094204	46094431	GPR4
chr2	105859171	105859398	GPR45
chrX	150345133	150345360	GPR50
chr1	174417302	174417529	GPR52
chr2	231774911	231775138	GPR55
chr16	57690352	57690579	GPR56
chr6	110300456	110300683	GPR6
chr1	110085901	110086128	GPR61
chr6	97247230	97247457	GPR63
chrX	19086820	19087047	GPR64
chr14	88477333	88477560	GPR65
chr2	54081628	54081855	GPR75
chr4	8588936	8589163	GPR78
chrX	41586455	41586682	GPR82
chr11	94126570	94126797	GPR83
chr12	54757198	54757425	GPR84
chr7	112724355	112724582	GPR85
chr3	151012676	151012903	GPR87
chr16	57707136	57707363	GPR97
chr12	13061153	13061380	GPRC5A
chr16	19883752	19883979	GPRC5B
chr17	72428104	72428331	GPRC5C
chr12	13103155	13103382	GPRC5D
chr6	117150044	117150271	GPRC6A
chr5	153029887	153030114	GRIA1
chr4	158142113	158142340	GRIA2
chrX	122318360	122318587	GRIA3
chr11	105481658	105481885	GRIA4
chr10	87898634	87898861	GRID1
chr4	93225722	93225949	GRID2
chr21	31066234	31066461	GRIK1
chr6	101847071	101847298	GRIK2
chr1	37356501	37356728	GRIK3
chr11	120673436	120673663	GRIK4
chr19	42557899	42558126	GRIK5
chr9	140040191	140040418	GRIN1
chr16	9934827	9935054	GRIN2A
chr12	14018874	14019101	GRIN2B
chr17	72848140	72848367	GRIN2C
chr19	48918065	48918292	GRIN2D
chr9	104499604	104499831	GRIN3A
chr6	146350648	146350875	GRM1
chr3	51746529	51746756	GRM2
chr7	86394442	86394669	GRM3
chr6	34100834	34101061	GRM4
chr11	88386340	88386567	GRM5
chr5	178416226	178416453	GRM6
chr3	6903395	6903622	GRM7
chr7	126883093	126883320	GRM8
chrX	16142126	16142353	GRPR
chr12	123214643	123214870	HCAR1
chr5	45695745	45695972	HCN1
chr1	155252227	155252454	HCN3
chr15	73659801	73660028	HCN4
chr1	32084783	32085010	HCRTR1
chr6	55039415	55039642	HCRTR2
chr16	56969249	56969476	HERPUD1
chr8	80679711	80679938	HEY1
chr7	75221703	75221930	HIP1
chr17	53345152	53345379	HLF
chr12	121416475	121416702	HNF1A
chr20	43029975	43030202	HNF4A
chr8	76456069	76456296	HNF4G
chr7	26237188	26237415	HNRNPA2B1
chr8	42780611	42780838	HOOK3
chr7	27224262	27224489	HOXA11
chr7	27239518	27239745	HOXA13
chr7	27204474	27204701	HOXA9
chr12	54367383	54367610	HOXC11
chr12	54338709	54338936	HOXC13
chr2	176973611	176973838	HOXD11
chr2	176957644	176957871	HOXD13
chr3	11301064	11301291	HRH1
chr5	175110451	175110678	HRH2
chr18	22040751	22040978	HRH4
chr14	102568293	102568520	HSP90AA1
chr5	63256811	63257038	HTR1A
chr6	78172111	78172338	HTR1B
chr1	23520539	23520766	HTR1D
chr6	87725549	87725776	HTR1E
chr3	88039831	88040058	HTR1F
chr13	47470838	47471065	HTR2A
chr2	231988266	231988493	HTR2B
chrX	113965640	113965867	HTR2C
chr11	113856648	113856875	HTR3A
chr11	113779918	113780145	HTR3B
chr3	183777207	183777434	HTR3C
chr3	183755753	183755980	HTR3D
chr3	183818233	183818460	HTR3E
chr5	147929652	147929879	HTR4
chr7	154862635	154862862	HTR5A
chr1	20005694	20005921	HTR6
chr10	92617085	92617312	HTR7
chr15	90630656	90630883	IDH2
chr21	34713220	34713447	IFNAR1
chr21	34620976	34621203	IFNAR2
chr6	137540325	137540552	IFNGR1
chr21	34793847	34794074	IFNGR2
chr1	24507215	24507442	IFNLR1
chr15	99192761	99192988	IGF1R
chr7	50444175	50444402	IKZF1
chr11	117859014	117859241	IL10RA
chr21	34640608	34640835	IL10RB
chr9	34659736	34659963	IL11RA
chr19	18184257	18184484	IL12RB1
chr1	67787311	67787538	IL12RB2
chrX	117895044	117895271	IL13RA1
chrX	114251666	114251893	IL13RA2
chr22	17579644	17579871	IL17RA
chr3	53890784	53891011	IL17RB
chr3	9958954	9959181	IL17RC
chr3	57148689	57148916	IL17RD
chr3	9953072	9953299	IL17RE
chr2	102984230	102984457	IL18R1
chr2	103039658	103039885	IL18RAP
chr2	102781285	102781512	IL1R1
chr2	102624968	102625195	IL1R2
chr3	190322013	190322240	IL1RAP
chrX	28807384	28807611	IL1RAPL1
chrX	103903506	103903733	IL1RAPL2
chr2	102954645	102954872	IL1RL1
chr2	102805552	102805779	IL1RL2
chr4	123377408	123377635	IL2
chr6	137338072	137338299	IL20RA
chr3	136676859	136677086	IL20RB
chr16	27414409	27414636	IL21R
chr1	24447768	24447995	IL22RA1
chr6	137476013	137476240	IL22RA2
chr1	67635127	67635354	IL23R
chr10	6067779	6068006	IL2RA
chrX	70331184	70331411	IL2RG
chr16	27373509	27373736	IL4R
chr3	3144293	3144520	IL5RA
chr1	154406993	154407220	IL6R
chr5	55256219	55256446	IL6ST
chr5	35856985	35857212	IL7R
chr19	7267751	7267978	INSR
chr1	156821450	156821677	INSRR
chr6	404987	405214	IRF4
chr5	156607903	156608130	ITK
chr3	4562615	4562842	ITPR1
chr12	26878538	26878765	ITPR2
chr6	33589297	33589524	ITPR3
chr1	65348996	65349223	JAK1
chr9	5021891	5022118	JAK2
chr19	17954974	17955201	JAK3
chr7	28031467	28031694	JAZF1
chr1	59247812	59248039	JUN
chr8	41844917	41845144	KAT6A
chr10	76602545	76602772	KAT6B
chr12	5020621	5020848	KCNA1
chr1	111060929	111061156	KCNA10
chr1	111147112	111147339	KCNA2
chr11	30033843	30034070	KCNA4
chr12	5154902	5155129	KCNA5
chr12	4919896	4920123	KCNA6
chr3	155838376	155838603	KCNAB1
chr1	6145173	6145400	KCNAB2
chr17	7827637	7827864	KCNAB3
chr20	48098494	48098721	KCNB1
chr8	73480129	73480356	KCNB2
chr11	17793997	17794224	KCNC1
chr12	75444950	75445177	KCNC2
chr19	50826957	50827184	KCNC3
chr1	110768602	110768829	KCNC4
chrX	48826410	48826637	KCND1
chr7	119914797	119915024	KCND2
chr1	112319611	112319838	KCND3
chr21	35821772	35821999	KCNE1
chr21	35742966	35743193	KCNE2
chr11	74168301	74168528	KCNE3
chr2	223917562	223917789	KCNE4
chr20	49626726	49626953	KCNG1
chr2	42671406	42671633	KCNG3
chr1	211307127	211307354	KCNH1
chr7	150655139	150655366	KCNH2
chr12	49935329	49935556	KCNH3
chr17	40330351	40330578	KCNH4
chr14	63483538	63483765	KCNH5
chr17	61607419	61607646	KCNH6
chr2	163694862	163695089	KCNH7
chr3	19322606	19322833	KCNH8
chr11	128709965	128710192	KCNJ1
chr1	160012173	160012400	KCNJ10
chr11	17409421	17409648	KCNJ11
chr2	233635767	233635994	KCNJ13
chr19	48965019	48965246	KCNJ14
chr21	39671175	39671402	KCNJ15
chr17	68128261	68128488	KCNJ16
chr17	68171203	68171430	KCNJ2
chr2	155555448	155555675	KCNJ3
chr11	128781078	128781305	KCNJ5
chr21	39086901	39087128	KCNJ6
chr12	21926258	21926485	KCNJ8
chr1	160057441	160057668	KCNJ9
chr1	233806971	233807198	KCNK1
chr14	88706951	88707178	KCNK10
chr14	90528506	90528733	KCNK13
chr6	39286702	39286929	KCNK16
chr6	39278568	39278795	KCNK17
chr1	215408107	215408334	KCNK2
chr11	64064262	64064489	KCNK4
chr6	39196679	39196906	KCNK5
chr19	38817362	38817589	KCNK6
chr8	140715015	140715242	KCNK9
chr10	79396983	79397210	KCNMA1
chr5	169812219	169812446	KCNMB1
chr3	178543360	178543587	KCNMB2
chr12	70760480	70760707	KCNMB4
chr5	113740045	113740272	KCNN2
chr1	154841498	154841725	KCNN3
chr19	44271726	44271953	KCNN4
chr11	2606344	2606571	KCNQ1
chr20	62103479	62103706	KCNQ2
chr8	133492380	133492607	KCNQ3
chr1	41283818	41284045	KCNQ4
chr6	73713531	73713758	KCNQ5
chr20	43723484	43723711	KCNS1
chr8	99440269	99440496	KCNS2
chr2	18112317	18112544	KCNS3
chr9	138646873	138647100	KCNT1
chr1	196458916	196459143	KCNT2
chr8	36641909	36642136	KCNU1
chr8	110984771	110984998	KCNV1
chr9	2717675	2717902	KCNV2
chr12	498022	498249	KDM5A
chrX	53245156	53245383	KDM5C
chrX	44913069	44913296	KDM6A
chr4	55987218	55987445	KDR
chr18	61022642	61022869	KDSR
chr7	138604030	138604257	KIAA1549
chr10	32328215	32328442	KIF5B
chr4	55524108	55524335	KIT
chr9	110251153	110251380	KLF4
chr10	3824245	3824472	KLF6
chr11	118339397	118339624	KMT2A
chr7	152055592	152055819	KMT2C
chr12	49446917	49447144	KMT2D
chr14	56078765	56078992	KTN1
chr17	37054617	37054844	LASP1
chr1	32745185	32745412	LCK
chr13	46732931	46733158	LCP1
chr1	66036250	66036477	LEPR
chr11	27413918	27414145	LGR4
chr12	71928819	71929046	LGR5
chr1	202197005	202197232	LGR6
chr2	48950708	48950935	LHCGR
chr13	40175178	40175405	LHFP
chr5	38530590	38530817	LIFR
chr11	8246123	8246350	LMO1
chr11	33880868	33881095	LMO2
chr9	113704260	113704487	LPAR1
chr19	19737334	19737561	LPAR2
chr1	85331534	85331761	LPAR3
chrX	78010647	78010874	LPAR4
chr13	48986161	48986388	LPAR6
chr19	14288346	14288573	LPHN1
chr1	82372619	82372846	LPHN2
chr4	62452925	62453152	LPHN3
chr3	188202284	188202511	LPP
chr12	59280494	59280721	LRIG3
chr14	24785192	24785419	LTB4R
chr12	6494125	6494352	LTBR
chr15	41805186	41805413	LTK
chr16	79632658	79632885	MAF
chr20	39316586	39316813	MAFB
chr18	56377168	56377395	MALT1
chr11	96074745	96074972	MAML2
chr6	160328010	160328237	MAS1
chr6	29455402	29455629	MAS1L
chr14	65550815	65551042	MAX
chr18	13885261	13885488	MC2R
chr20	54823870	54824097	MC3R
chr18	58039260	58039487	MC4R
chr18	13825687	13825914	MC5R
chr22	41077043	41077270	MCHR1
chr6	100395641	100395868	MCHR2
chr1	85431250	85431477	MCOLN2
chr1	85510767	85510994	MCOLN3
chr12	69218237	69218464	MDM2
chr1	204501219	204501446	MDM4
chr3	169099164	169099391	MECOM
chrX	70339444	70339671	MED12
chr11	64577316	64577543	MEN1
chr2	112686917	112687144	MERTK
chr7	116339173	116339400	MET
chr12	56846758	56846985	MIP
chr3	69812936	69813163	MITF
chr22	40819549	40819776	MKL1
chr3	158310129	158310356	MLF1
chr3	37050215	37050442	MLH1
chr10	21845696	21845923	MLLT10
chr1	151039633	151039860	MLLT11
chr9	20620595	20620822	MLLT3
chr6	168265232	168265459	MLLT4
chr17	36871860	36872087	MLLT6
chr22	28195466	28195693	MN1
chr7	156798383	156798610	MNX1
chr1	43803709	43803936	MPL
chr11	3249762	3249989	MRGPRE
chr11	19077815	19078042	MRGPRX2
chr11	18195402	18195629	MRGPRX4
chr2	47635516	47635743	MSH2
chr2	48018047	48018274	MSH6
chr17	55334345	55334572	MSI2
chr3	49940745	49940972	MST1R
chr4	187455166	187455393	MTNR1A
chr11	92715036	92715263	MTNR1B
chr1	155161929	155162156	MUC1
chr9	113431117	113431344	MUSK
chr1	45799008	45799235	MUTYH
chr6	135508877	135509104	MYB
chr8	128750473	128750700	MYC
chr1	40362970	40363197	MYCL
chr2	16085851	16086078	MYCN
chr3	38182545	38182772	MYD88
chr16	15876171	15876398	MYH11
chr22	36744998	36745225	MYH9
chr12	57114279	57114506	NACA
chr8	90994897	90995124	NBN
chr3	48718743	48718970	NCKIPSD
chr2	24888519	24888746	NCOA1
chr8	71126070	71126297	NCOA2
chr10	51585168	51585395	NCOA4
chr8	134296397	134296624	NDRG1
chr17	29482991	29483218	NF1
chr22	30032673	30032900	NF2
chr2	178098671	178098898	NFE2L2
chr9	14307286	14307513	NFIB
chr10	104155961	104156188	NFKB2
